date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2019-05-25,842675.0068999999,209,22304568.0,1.01,28832336.0,121,842.34
2019-05-26,555951.8841,171,22422469.65,1.01,28241205.0,113,466.62
2019-05-27,2349542.83,196,22244277.0,1.0,26087226.0,118,4999.84
2019-05-28,1351202.42,258,22100677.548722297,1.0,17132752.0,154,798.185
2019-05-29,1868018.4038131,193,21479408.736729108,0.998074,32043542.0,124,501.66193462
2019-05-30,959596.653099,240,21491024.798170142,0.998614,35277227.0,159,513.287596
2019-05-31,557660.34248043,193,21419741.01474425,0.995051,38493442.0,135,669.669323
2019-06-01,305342.13738468,168,21508977.118865766,0.999196,38071973.0,108,544.56182
2019-06-02,233360.42145264,126,21374565.287883956,0.992952,37203013.0,80,534.6351453599999
2019-06-03,511289.28465939994,83,21313023.58386635,0.99686,35224090.0,71,498.43
2019-06-04,2517146.40711561,217,21245131.923123002,0.993133,37534486.0,145,681.20978736
2019-06-05,3284405.7,189,20561021.0,1.0,37721471.0,117,706.0
2019-06-06,2114316.85,170,20592505.0,1.0,34773453.0,105,638.74
2019-06-07,617835.06,144,20697602.40520113,1.0,33300280.0,107,600.21
2019-06-08,291807.67995056,118,20687407.04095685,0.999508,32254004.0,81,259.8221046
2019-06-09,153383.30118342,95,20689604.951316066,0.999614,32006740.0,72,550.95724838
2019-06-10,420965.53841814,79,20643082.081027035,0.997366,31736157.0,64,498.683
2019-06-11,351048.24769562,147,20710858.047733,0.999703,30561697.0,106,306.66889227999997
2019-06-12,783948.83,125,20704599.0,1.0,32166261.0,97,725.0
2019-06-13,470445.02,119,20709228.0,1.0,31551419.0,88,637.29
2019-06-14,336166.09,115,20663697.0,1.0,30886303.0,85,599.31
2019-06-15,790426.68,75,20667915.0,1.0,32058053.0,64,500.0
2019-06-16,742658.24,132,20512799.85167145,1.0,35308799.0,78,995.91
2019-06-17,777817.11993189,101,20367044.12240198,0.997903,3888054.0,79,733.458705
2019-06-18,1161522.7149,173,20458356.577971082,1.01,4934396.0,97,953.7329
2019-06-19,1171153.0133104802,153,19977337.439296264,0.995464,5022691.0,91,1320.55267848
2019-06-20,969508.1622982799,113,19801353.612844247,0.998412,3929735.0,74,998.4119999999999
2019-06-21,823128.6340529601,144,20093011.496228714,0.997639,4219198.0,89,570.6395316100001
2019-06-22,1300840.0170000002,177,20249410.29372332,1.02,6201246.0,112,1059.3108
2019-06-23,610575.2205687399,102,19575052.64927525,0.995282,4044557.0,63,994.784359
2019-06-24,2912423.1831,111,19254548.0,1.01,5869352.0,91,1437.23
2019-06-25,757934.7747,124,19272554.0,1.01,12989817.0,79,404.0
2019-06-26,9182536.745399999,268,17958153.35931795,1.01,22241176.0,135,8078.9799
2019-06-27,6122544.78974424,349,16280742.7904817,0.998283,19595190.0,140,10854.331059
2019-06-28,12526107.91238658,282,15703702.728665346,0.999483,8976661.0,167,5180.535277845001
2019-06-29,1170430.3795999999,154,15646034.899019966,1.01,9461671.0,89,1374.0898499999998
2019-06-30,1148367.08340766,137,15266289.679486737,0.999442,11507313.0,65,1998.884
2019-07-01,4891264.278092341,260,13931890.523515992,0.987566,14447374.0,118,10714.103534
2019-07-02,3554249.9952700497,188,13276161.844087128,0.994817,14625492.0,110,2459.6850325
2019-07-03,5264854.5225,219,12480121.56,1.01,11331422.0,110,2353.3
2019-07-04,1363286.31,149,12226874.265747664,1.0,10062382.0,93,869.0
2019-07-05,3137115.53476229,184,11340373.260731352,0.991709,11084331.0,88,2476.7932275
2019-07-06,413109.57536415994,56,11310794.085506221,0.998728,9414249.0,44,541.9747301199999
2019-07-07,825355.2632202001,118,11168234.692581754,0.99522,9947755.0,59,1457.9973
2019-07-08,2065859.06963574,112,10678375.090538613,0.999626,10418445.0,79,999.626
2019-07-09,1151550.7829,181,10746906.01,1.01,11268750.0,113,2020.0
2019-07-10,1088315.27,152,10424286.0,1.0,11533225.0,103,1498.0
2019-07-11,1311601.24,151,10269213.973141547,1.0,12339447.0,97,2000.0
2019-07-12,3995623.19570139,165,9713400.591851,0.997271,10014509.0,110,2792.3588
